ip,city,region,country,loc,timezone,country_name,latitude,longitude,org,hostname,postal,bogon
85.50.74.195,Tomelloso,Castille-La Mancha,ES,"39.1576,-3.0216",Europe/Madrid,Spain,39.1576,-3.0216,AS12479 Orange Espagne SA,195.pool85-50-74.dynamic.orange.es,13700,
85.50.75.24,Majadahonda,Madrid,ES,"40.4735,-3.8718",Europe/Madrid,Spain,40.4735,-3.8718,AS12479 Orange Espagne SA,24.pool85-50-75.dynamic.orange.es,28220,
85.50.75.54,Majadahonda,Madrid,ES,"40.4735,-3.8718",Europe/Madrid,Spain,40.4735,-3.8718,AS12479 Orange Espagne SA,54.pool85-50-75.dynamic.orange.es,28220,
85.50.90.56,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12479 Orange Espagne SA,56.pool85-50-90.dynamic.orange.es,08001,
85.51.154.164,Alcalá de Henares,Madrid,ES,"40.4821,-3.3600",Europe/Madrid,Spain,40.4821,-3.3600,AS12479 Orange Espagne SA,164.pool85-51-154.dynamic.orange.es,28800,
85.51.154.209,Alcalá de Henares,Madrid,ES,"40.4821,-3.3600",Europe/Madrid,Spain,40.4821,-3.3600,AS12479 Orange Espagne SA,209.pool85-51-154.dynamic.orange.es,28800,
85.52.48.37,Ávila,Castille and León,ES,"40.6572,-4.6995",Europe/Madrid,Spain,40.6572,-4.6995,AS12479 Orange Espagne SA,37.pool85-52-48.dynamic.orange.es,05004,
85.52.90.106,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,106.pool85-52-90.dynamic.orange.es,28223,
85.53.219.154,Tarragona,Catalonia,ES,"41.2000,1.2500",Europe/Madrid,Spain,41.2000,1.2500,AS12715 Orange Espagne SA,154.pool85-53-219.dynamic.orange.es,43153,
85.53.84.254,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,254.pool85-53-84.dynamic.orange.es,28223,
85.54.246.191,Pals,Catalonia,ES,"41.9710,3.1481",Europe/Madrid,Spain,41.9710,3.1481,AS12479 Orange Espagne SA,191.pool85-54-246.dynamic.orange.es,17256,
85.55.11.219,Illescas,Castille-La Mancha,ES,"40.1221,-3.8470",Europe/Madrid,Spain,40.1221,-3.8470,AS12479 Orange Espagne SA,,45200,
85.55.167.1,Palma,Balearic Islands,ES,"39.5695,2.6500",Europe/Madrid,Spain,39.5695,2.6500,AS12479 Orange Espagne SA,1.pool85-55-167.dynamic.orange.es,07608,
85.56.28.222,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,222.pool85-56-28.dynamic.orange.es,28223,
85.56.48.247,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,247.pool85-56-48.dynamic.orange.es,28223,
85.57.110.124,Sevilla,Andalusia,ES,"37.3828,-5.9732",Europe/Madrid,Spain,37.3828,-5.9732,AS12479 Orange Espagne SA,124.pool85-57-110.dynamic.orange.es,41001,
85.57.22.76,Sevilla,Andalusia,ES,"37.3824,-5.9761",Europe/Madrid,Spain,37.3824,-5.9761,AS12479 Orange Espagne SA,76.pool85-57-22.dynamic.orange.es,41008,
85.57.252.60,Sant Andreu de la Barca,Catalonia,ES,"41.4466,1.9719",Europe/Madrid,Spain,41.4466,1.9719,AS12479 Orange Espagne SA,60.pool85-57-252.dynamic.orange.es,08740,
85.57.28.163,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,163.pool85-57-28.dynamic.orange.es,28223,
85.58.103.177,Rivas-Vaciamadrid,Madrid,ES,"40.3261,-3.5109",Europe/Madrid,Spain,40.3261,-3.5109,AS12479 Orange Espagne SA,177.pool85-58-103.dynamic.orange.es,28521,
85.58.107.85,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,85.pool85-58-107.dynamic.orange.es,28223,
85.58.126.136,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,136.pool85-58-126.dynamic.orange.es,28223,
85.58.131.170,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12479 Orange Espagne SA,170.pool85-58-131.dynamic.orange.es,08001,
85.58.226.213,Terrassa,Catalonia,ES,"41.5667,2.0167",Europe/Madrid,Spain,41.5667,2.0167,AS12479 Orange Espagne SA,213.pool85-58-226.dynamic.orange.es,08228,
85.58.25.130,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,130.pool85-58-25.dynamic.orange.es,28001,
85.58.98.43,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,43.pool85-58-98.dynamic.orange.es,28223,
85.59.181.208,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,208.pool85-59-181.dynamic.orange.es,28223,
85.60.14.66,Elda,Valencia,ES,"38.4778,-0.7916",Europe/Madrid,Spain,38.4778,-0.7916,AS12479 Orange Espagne SA,66.pool85-60-14.dynamic.orange.es,03600,
85.60.169.219,Huelva,Andalusia,ES,"37.2714,-6.9495",Europe/Madrid,Spain,37.2714,-6.9495,AS12479 Orange Espagne SA,219.pool85-60-169.dynamic.orange.es,21003,
85.60.237.93,Ourense,Galicia,ES,"42.3367,-7.8641",Europe/Madrid,Spain,42.3367,-7.8641,AS12479 Orange Espagne SA,93.pool85-60-237.dynamic.orange.es,32971,
85.62.233.161,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,161.pool85-62-233.static.orange.es,28223,
85.62.233.162,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,162.pool85-62-233.static.orange.es,28223,
85.62.234.161,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,,28001,
85.62.234.162,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,,28001,
85.84.158.34,Andoain,Basque Country,ES,"43.2166,-2.0253",Europe/Madrid,Spain,43.2166,-2.0253,AS12338 Euskaltel S.A.,34.85-84-158.dynamic.clientes.euskaltel.es,20140,
85.84.176.196,Gasteiz / Vitoria,Basque Country,ES,"42.8532,-2.6920",Europe/Madrid,Spain,42.8532,-2.6920,AS12338 Euskaltel S.A.,196.85-84-176.dynamic.clientes.euskaltel.es,01010,
85.84.21.18,Gasteiz / Vitoria,Basque Country,ES,"42.8695,-2.6664",Europe/Madrid,Spain,42.8695,-2.6664,AS12338 Euskaltel S.A.,18.85-84-21.dynamic.clientes.euskaltel.es,01013,
85.84.211.1,Bilbao,Basque Country,ES,"43.3060,-3.0855",Europe/Madrid,Spain,43.3060,-3.0855,AS12338 Euskaltel S.A.,1.85-84-211.dynamic.clientes.euskaltel.es,48500,
85.84.23.225,Gasteiz / Vitoria,Basque Country,ES,"42.8532,-2.6920",Europe/Madrid,Spain,42.8532,-2.6920,AS12338 Euskaltel S.A.,225.85-84-23.dynamic.clientes.euskaltel.es,01010,
85.84.85.128,Bergara,Basque Country,ES,"43.1151,-2.4175",Europe/Madrid,Spain,43.1151,-2.4175,AS12338 Euskaltel S.A.,128.85-84-85.dynamic.clientes.euskaltel.es,20570,
85.85.118.208,Hernani,Basque Country,ES,"43.2662,-1.9762",Europe/Madrid,Spain,43.2662,-1.9762,AS12338 Euskaltel S.A.,208.85-85-118.dynamic.clientes.euskaltel.es,20120,
85.85.179.185,Bilbao,Basque Country,ES,"43.3010,-2.9991",Europe/Madrid,Spain,43.3010,-2.9991,AS12338 Euskaltel S.A.,185.85-85-179.dynamic.clientes.euskaltel.es,48510,
85.85.18.241,Gasteiz / Vitoria,Basque Country,ES,"42.8695,-2.6664",Europe/Madrid,Spain,42.8695,-2.6664,AS12338 Euskaltel S.A.,241.85-85-18.dynamic.clientes.euskaltel.es,01013,
85.85.198.240,Bilbao,Basque Country,ES,"43.2627,-2.9253",Europe/Madrid,Spain,43.2627,-2.9253,AS12338 Euskaltel S.A.,240.85-85-198.dynamic.clientes.euskaltel.es,48004,
85.85.26.103,Bilbao,Basque Country,ES,"43.3010,-2.9991",Europe/Madrid,Spain,43.3010,-2.9991,AS12338 Euskaltel S.A.,103.85-85-26.dynamic.clientes.euskaltel.es,48510,
85.85.49.10,Gasteiz / Vitoria,Basque Country,ES,"42.8500,-2.6727",Europe/Madrid,Spain,42.8500,-2.6727,AS12338 Euskaltel S.A.,10.85-85-49.dynamic.clientes.euskaltel.es,01001,
85.86.161.201,Bilbao,Basque Country,ES,"43.2860,-2.8700",Europe/Madrid,Spain,43.2860,-2.8700,AS12338 Euskaltel S.A.,201.85-86-161.dynamic.clientes.euskaltel.es,48170,
85.86.195.82,Bilbao,Basque Country,ES,"43.2881,-3.0521",Europe/Madrid,Spain,43.2881,-3.0521,AS12338 Euskaltel S.A.,82.85-86-195.dynamic.clientes.euskaltel.es,48520,
85.87.134.107,Donostia / San Sebastián,Basque Country,ES,"43.3128,-1.9750",Europe/Madrid,Spain,43.3128,-1.9750,AS12338 Euskaltel S.A.,107.85-87-134.dynamic.clientes.euskaltel.es,20001,
85.87.32.234,Bilbao,Basque Country,ES,"43.2627,-2.9253",Europe/Madrid,Spain,43.2627,-2.9253,AS12338 Euskaltel S.A.,234.85-87-32.dynamic.clientes.euskaltel.es,48001,
86.123.247.161,Lugoj,Timiş,RO,"45.6886,21.9031",Europe/Bucharest,Romania,45.6886,21.9031,AS8708 RCS & RDS SA,,305500,
86.217.164.29,Montdoumerc,Occitanie,FR,"44.2855,1.5205",Europe/Paris,France,44.2855,1.5205,AS3215 Orange S.A.,lfbn-poi-1-37-29.w86-217.abo.wanadoo.fr,46230,
86.217.4.14,Mayenne,Pays de la Loire,FR,"48.3034,-0.6138",Europe/Paris,France,48.3034,-0.6138,AS3215 Orange S.A.,lfbn-nan-1-575-14.w86-217.abo.wanadoo.fr,53100,
86.218.28.181,Champigny-sur-Marne,Île-de-France,FR,"48.8164,2.4937",Europe/Paris,France,48.8164,2.4937,AS3215 Orange S.A.,aaubervilliers-654-1-14-181.w86-218.abo.wanadoo.fr,94500,
86.221.241.137,Montbrison,Auvergne-Rhône-Alpes,FR,"45.6075,4.0652",Europe/Paris,France,45.6075,4.0652,AS3215 Orange S.A.,lfbn-orl-1-882-137.w86-221.abo.wanadoo.fr,42600,
86.62.136.73,Oslo,Oslo,NO,"59.9127,10.7461",Europe/Oslo,Norway,59.9127,10.7461,AS2116 GLOBALCONNECT AS,c49883e56.dhcp.as2116.net,0001,
86.97.82.18,Sharjah,Sharjah,AE,"25.3374,55.4121",Asia/Dubai,United Arab Emirates,25.3374,55.4121,AS5384 Emirates Telecommunications Corporation,bba534942.alshamil.net.ae,,
87.100.101.121,Bordes,Nouvelle-Aquitaine,FR,"43.2357,-0.2823",Europe/Paris,France,43.2357,-0.2823,AS35632 Iris 64,121.101.100.87.rev.sfr.net,64510,
87.100.107.176,Saint-Denis,Île-de-France,FR,"48.9356,2.3539",Europe/Paris,France,48.9356,2.3539,AS35632 Iris 64,176.107.100.87.rev.sfr.net,93200,
87.111.221.104,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,,,28013,
87.111.241.81,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,,,28013,
87.111.8.93,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,,,28013,
87.112.203.128,Earlsfield,England,GB,"51.4439,-0.1854",Europe/London,United Kingdom,51.4439,-0.1854,AS6871 Plusnet,,SW18,
87.2.163.210,Rome,Lazio,IT,"41.8919,12.5113",Europe/Rome,Italy,41.8919,12.5113,AS3269 Telecom Italia S.p.A.,host-87-2-163-210.retail.telecomitalia.it,00189,
87.217.147.158,Madrid,Madrid,ES,"40.4469,-3.6137",Europe/Madrid,Spain,40.4469,-3.6137,AS12479 Orange Espagne SA,158.147.217.87.dynamic.jazztel.es,28708,
87.217.157.137,Las Rozas de Madrid,Madrid,ES,"40.5578,-3.8917",Europe/Madrid,Spain,40.5578,-3.8917,AS12479 Orange Espagne SA,137.157.217.87.dynamic.jazztel.es,28290,
87.217.194.154,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,154.194.217.87.dynamic.jazztel.es,28001,
87.217.56.160,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,160.56.217.87.dynamic.jazztel.es,28001,
87.217.73.154,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,154.73.217.87.dynamic.jazztel.es,28223,
87.217.74.153,Corralejo,Canary Islands,ES,"28.7308,-13.8675",Atlantic/Canary,Spain,28.7308,-13.8675,AS12479 Orange Espagne SA,153.74.217.87.dynamic.jazztel.es,35660,
87.218.127.253,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,253.127.218.87.dynamic.jazztel.es,28001,
87.218.139.190,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,190.139.218.87.dynamic.jazztel.es,28223,
87.218.156.183,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,183.156.218.87.dynamic.jazztel.es,28223,
87.218.196.208,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,208.196.218.87.dynamic.jazztel.es,28001,
87.219.136.85,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,85.136.219.87.dynamic.jazztel.es,28001,
87.219.137.100,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,100.137.219.87.dynamic.jazztel.es,28001,
87.219.152.35,A Coruña,Galicia,ES,"43.3713,-8.3960",Europe/Madrid,Spain,43.3713,-8.3960,AS12479 Orange Espagne SA,35.152.219.87.dynamic.jazztel.es,15190,
87.219.93.37,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,37.93.219.87.dynamic.jazztel.es,28001,
87.219.98.84,Cabeza del Buey,Extremadura,ES,"38.7223,-5.2195",Europe/Madrid,Spain,38.7223,-5.2195,AS12479 Orange Espagne SA,84.98.219.87.dynamic.jazztel.es,06600,
87.219.99.62,Zaragoza,Aragon,ES,"41.6561,-0.8773",Europe/Madrid,Spain,41.6561,-0.8773,AS12479 Orange Espagne SA,62.99.219.87.dynamic.jazztel.es,50001,
87.220.112.95,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,95.112.220.87.dynamic.jazztel.es,28223,
87.220.174.115,Zaragoza,Aragon,ES,"41.6561,-0.8773",Europe/Madrid,Spain,41.6561,-0.8773,AS12479 Orange Espagne SA,115.174.220.87.dynamic.jazztel.es,50001,
87.220.187.105,Jaén,Andalusia,ES,"37.7692,-3.7903",Europe/Madrid,Spain,37.7692,-3.7903,AS12479 Orange Espagne SA,105.187.220.87.dynamic.jazztel.es,23001,
87.220.67.220,Salamanca,Castille and León,ES,"40.9688,-5.6639",Europe/Madrid,Spain,40.9688,-5.6639,AS12479 Orange Espagne SA,220.67.220.87.dynamic.jazztel.es,37001,
87.221.174.146,Alcalá de Henares,Madrid,ES,"40.4821,-3.3600",Europe/Madrid,Spain,40.4821,-3.3600,AS12479 Orange Espagne SA,146.174.221.87.dynamic.jazztel.es,28800,
87.221.200.174,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,juanfrito.ddns.jazztel.es,28223,
87.221.33.120,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,120.33.221.87.dynamic.jazztel.es,28223,
87.221.48.48,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,48.48.221.87.dynamic.jazztel.es,28001,
87.221.5.240,Almería,Andalusia,ES,"36.8381,-2.4597",Europe/Madrid,Spain,36.8381,-2.4597,AS12479 Orange Espagne SA,240.5.221.87.dynamic.jazztel.es,04001,
87.221.54.105,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,105.54.221.87.dynamic.jazztel.es,28001,
87.221.63.152,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,152.63.221.87.dynamic.jazztel.es,28223,
87.221.7.70,Pozuelo de Alarcón,Madrid,ES,"40.4329,-3.8134",Europe/Madrid,Spain,40.4329,-3.8134,AS12479 Orange Espagne SA,70.7.221.87.dynamic.jazztel.es,28223,
87.221.83.151,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS12479 Orange Espagne SA,151.83.221.87.dynamic.jazztel.es,28001,
87.222.207.174,Ciempozuelos,Madrid,ES,"40.1591,-3.6210",Europe/Madrid,Spain,40.1591,-3.6210,AS12479 Orange Espagne SA,174.207.222.87.dynamic.jazztel.es,28350,
87.223.105.21,Ferrol,Galicia,ES,"43.4845,-8.2329",Europe/Madrid,Spain,43.4845,-8.2329,AS12479 Orange Espagne SA,21.105.223.87.dynamic.jazztel.es,15401,
87.223.246.201,Las Palmas de Gran Canaria,Canary Islands,ES,"28.0997,-15.4134",Atlantic/Canary,Spain,28.0997,-15.4134,AS12479 Orange Espagne SA,201.246.223.87.dynamic.jazztel.es,35001,
87.223.247.164,Las Palmas de Gran Canaria,Canary Islands,ES,"28.0997,-15.4134",Atlantic/Canary,Spain,28.0997,-15.4134,AS12479 Orange Espagne SA,164.247.223.87.dynamic.jazztel.es,35001,
87.223.94.173,Jerez de la Frontera,Andalusia,ES,"36.6556,-6.1684",Europe/Madrid,Spain,36.6556,-6.1684,AS12479 Orange Espagne SA,173.94.223.87.dynamic.jazztel.es,11408,
87.235.198.181,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS12430 VODAFONE ESPANA S.A.U.,static-181-198-235-87.ipcom.comunitel.net,08001,
87.65.143.45,Brussels,Brussels Capital,BE,"50.8505,4.3488",Europe/Brussels,Belgium,50.8505,4.3488,AS5432 Proximus NV,45.143-65-87.adsl-dyn.isp.belgacom.be,1000,
88.0.203.148,Laguna de Duero,Castille and León,ES,"41.5815,-4.7233",Europe/Madrid,Spain,41.5815,-4.7233,AS3352 TELEFONICA DE ESPANA,148.red-88-0-203.dynamicip.rima-tde.net,47140,
88.0.211.168,Igualada,Catalonia,ES,"41.5810,1.6172",Europe/Madrid,Spain,41.5810,1.6172,AS3352 TELEFONICA DE ESPANA,168.red-88-0-211.dynamicip.rima-tde.net,08700,
88.0.8.11,Las Rozas de Madrid,Madrid,ES,"40.4929,-3.8737",Europe/Madrid,Spain,40.4929,-3.8737,AS3352 TELEFONICA DE ESPANA,11.red-88-0-8.dynamicip.rima-tde.net,28230,
88.1.121.54,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,54.red-88-1-121.dynamicip.rima-tde.net,28013,
88.1.150.2,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,2.red-88-1-150.dynamicip.rima-tde.net,28013,
88.1.80.140,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,140.red-88-1-80.dynamicip.rima-tde.net,28013,
88.10.1.109,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,109.red-88-10-1.dynamicip.rima-tde.net,28013,
88.10.90.116,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,116.red-88-10-90.dynamicip.rima-tde.net,28013,
88.10.91.185,Barcelona,Catalonia,ES,"41.3888,2.1590",Europe/Madrid,Spain,41.3888,2.1590,AS3352 TELEFONICA DE ESPANA,185.red-88-10-91.dynamicip.rima-tde.net,08001,
88.11.134.78,Navalcarnero,Madrid,ES,"40.2891,-4.0120",Europe/Madrid,Spain,40.2891,-4.0120,AS3352 TELEFONICA DE ESPANA,78.red-88-11-134.dynamicip.rima-tde.net,28600,
88.11.220.102,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,102.red-88-11-220.dynamicip.rima-tde.net,28013,
88.11.41.24,Ingenio,Canary Islands,ES,"27.9185,-15.4343",Atlantic/Canary,Spain,27.9185,-15.4343,AS3352 TELEFONICA DE ESPANA,24.red-88-11-41.dynamicip.rima-tde.net,35240,
88.11.48.137,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,137.red-88-11-48.dynamicip.rima-tde.net,28001,
88.11.88.249,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,249.red-88-11-88.dynamicip.rima-tde.net,28001,
88.12.190.100,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,100.red-88-12-190.dynamicip.rima-tde.net,28001,
88.12.191.185,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,185.red-88-12-191.dynamicip.rima-tde.net,28001,
88.12.69.210,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,210.red-88-12-69.dynamicip.rima-tde.net,28001,
88.138.178.147,Paris,Île-de-France,FR,"48.8534,2.3488",Europe/Paris,France,48.8534,2.3488,AS8228 SFR SA,147.178.138.88.rev.sfr.net,75000,
88.14.201.73,Sant Antoni de Portmany,Balearic Islands,ES,"38.9807,1.3036",Europe/Madrid,Spain,38.9807,1.3036,AS3352 TELEFONICA DE ESPANA,73.red-88-14-201.dynamicip.rima-tde.net,07820,
88.14.98.68,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,68.red-88-14-98.dynamicip.rima-tde.net,28013,
88.148.126.220,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS29119 ServiHosting Networks S.L.,,28001,
88.148.36.75,Bullas,Murcia,ES,"38.0467,-1.6723",Europe/Madrid,Spain,38.0467,-1.6723,AS29119 ServiHosting Networks S.L.,,30180,
88.15.228.73,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,73.red-88-15-228.dynamicip.rima-tde.net,28013,
88.151.17.100,Oviedo,Asturias,ES,"43.3603,-5.8448",Europe/Madrid,Spain,43.3603,-5.8448,AS39353 Gobierno del Principado de Asturias,,33001,
88.16.116.174,Autol,La Rioja,ES,"42.2166,-2.0053",Europe/Madrid,Spain,42.2166,-2.0053,AS3352 TELEFONICA DE ESPANA,174.red-88-16-116.dynamicip.rima-tde.net,26560,
88.16.245.229,Narón,Galicia,ES,"43.5018,-8.1908",Europe/Madrid,Spain,43.5018,-8.1908,AS3352 TELEFONICA DE ESPANA,229.red-88-16-245.dynamicip.rima-tde.net,15570,
88.16.248.34,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,34.red-88-16-248.dynamicip.rima-tde.net,28013,
88.160.205.40,Montastruc-la-Conseillère,Occitanie,FR,"43.7198,1.5902",Europe/Paris,France,43.7198,1.5902,AS12322 Free SAS,cau82-1_migr-88-160-205-40.fbx.proxad.net,31380,
88.161.119.108,Clairegoutte,Bourgogne-Franche-Comté,FR,"47.6649,6.6159",Europe/Paris,France,47.6649,6.6159,AS12322 Free SAS,mol92-7_migr-88-161-119-108.fbx.proxad.net,70200,
88.163.146.85,Harville,Grand Est,FR,"49.0974,5.7251",Europe/Paris,France,49.0974,5.7251,AS12322 Free SAS,bus77-3_migr-88-163-146-85.fbx.proxad.net,55160,
88.163.184.76,Paris,Île-de-France,FR,"48.8534,2.3488",Europe/Paris,France,48.8534,2.3488,AS12322 Free SAS,obs92-5_migr-88-163-184-76.fbx.proxad.net,75000,
88.17.253.16,Albolote,Andalusia,ES,"37.2309,-3.6551",Europe/Madrid,Spain,37.2309,-3.6551,AS3352 TELEFONICA DE ESPANA,16.red-88-17-253.dynamicip.rima-tde.net,18220,
88.174.122.237,Legé,Pays de la Loire,FR,"46.8852,-1.5988",Europe/Paris,France,46.8852,-1.5988,AS12322 Free SAS,cbg35-1_migr-88-174-122-237.fbx.proxad.net,44650,
88.178.110.118,Paris,Île-de-France,FR,"48.8534,2.3488",Europe/Paris,France,48.8534,2.3488,AS12322 Free SAS,pla13-4_migr-88-178-110-118.fbx.proxad.net,75000,
88.179.185.21,Paris,Île-de-France,FR,"48.8534,2.3488",Europe/Paris,France,48.8534,2.3488,AS12322 Free SAS,,75000,
88.18.171.82,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,82.red-88-18-171.staticip.rima-tde.net,28001,
88.180.191.25,Paris,Île-de-France,FR,"48.8534,2.3488",Europe/Paris,France,48.8534,2.3488,AS12322 Free SAS,lfa83-1_migr-88-180-191-25.fbx.proxad.net,75000,
88.19.25.77,Tres Cantos,Madrid,ES,"40.6009,-3.7081",Europe/Madrid,Spain,40.6009,-3.7081,AS3352 TELEFONICA DE ESPANA,77.red-88-19-25.staticip.rima-tde.net,28760,
88.19.25.90,Tres Cantos,Madrid,ES,"40.6009,-3.7081",Europe/Madrid,Spain,40.6009,-3.7081,AS3352 TELEFONICA DE ESPANA,90.red-88-19-25.staticip.rima-tde.net,28760,
88.19.62.38,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,38.red-88-19-62.staticip.rima-tde.net,28025,
